"regio_inv","TechGroup","TimePeriod","regio_tech","onshored_patents","non_western_share","non_domestic_share","China_share","India_share","reg_label","TechGroup_No","N_patents_state","N_patents_TechGroup","weight_initial_patents","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","trend","anglo_saxon_share","N_inv_nonwestern","N_inv_non_domestic","N_inv_anglosaxon","N_inv_China","N_inv_India","N_inv_ChinaIndia","onshored_patents_exclsubsidiaries","onshored_patents_notaxhavens","onshored_patents_twoinv","onshored_patents_worldclass","onshored_patents_excldejp","N_inv_nonwestern_classification","imputed_N_inv_nonwestern_classification","N_offshoring_firms"
"Alabama","Transport",2009,"AL012",2,NA,NA,NA,NA,"AL",12,386,9040,4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,1,NA,NA,2
"Alabama","Transport",2012,"AL012",3,NA,NA,NA,NA,"AL",12,366,10035,4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,3,3,2,0,0,NA,NA,1
"Alabama","Transport",2015,"AL012",1,NA,NA,NA,NA,"AL",12,330,15007,4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,1
"Alaska","Audiovisual Technologies",1991,"AK01",0,9.55264342784167,33.3108535328193,1.44994291446875,5.10511895530416,"AK",1,350,6121,NA,0.00157202665326632,41,0.357736465388865,0.439437073197864,0.00352428831063366,0.985163284040027,0.149944855463429,41.914892657207,3,66.6891464671807,3.91658380541509,13.6574499484559,27.3425500515441,0.594476594932189,2.0930987716747,2.68757536660689,0,0,0,0,0,4,NA,0
"Alaska","Audiovisual Technologies",1994,"AK01",0,5.88979618465885,32.8869959789661,0.0520554232123989,3.20233647328071,"AK",1,774,8932,NA,0.00320354464534247,60,0.528798578085219,0.605815669350421,0.00625434848780267,1.18274684293776,0.218181365832284,41.2598246051113,4,67.1130040210338,3.53387771079531,19.7321975873797,40.2678024126203,0.0312332539274394,1.92140188396843,1.95263513789587,0,0,0,0,0,4,NA,0
"Alaska","Audiovisual Technologies",1997,"AK01",1,4.89554800699145,40.6488156578518,2.03089724645057,0.281279062888147,"AK",1,2810,13475,NA,0.00396786009444077,77,0.611807657203247,0.648546981673788,0.00748371728528067,1.22321406036187,0.259909601841322,42.4822407469441,5,59.3511843421482,3.76957196538341,31.2995880565459,45.7004119434541,1.56379087976694,0.216584878423873,1.78037575819081,1,1,1,1,0,3,NA,1
"Alaska","Audiovisual Technologies",2000,"AK01",1,6.77112592940177,32.7447944962025,1.75293081311551,2.48757721851136,"AK",1,5043,15730,NA,0.00454785610578724,151,0.640726329442283,0.709796975214973,0.00877694666267087,1.36984329492292,0.273874151122959,42.7443260153445,6,67.2552055037975,10.2244001533967,49.4446396892658,101.555360310734,2.64692552780442,3.75624159995215,6.40316712775657,1,1,1,0,0,9,NA,1
"Alaska","Audiovisual Technologies",2003,"AK01",1,3.70654212675535,30.5336654717634,1.22292209569011,0.349179633620594,"AK",1,5644,15781,NA,0.00524340050749654,204,0.651534803285776,0.804776733499634,0.00970583477422537,1.48968784557288,0.271984780785134,41.7452420674198,7,69.4663345282366,7.56134593858092,62.2886775623974,141.711322437603,2.49476107520783,0.712326452586012,3.20708752779385,1,0,1,1,1,5,NA,1
"Alaska","Audiovisual Technologies",2006,"AK01",11,13.05904363392,43.4754375293541,4.32540659075988,6.15629379419579,"AK",1,3730,14645,NA,0.00550856157709665,117,0.569102176106067,0.967938941085684,0.00967619319942133,1.70025587771042,0.234112891435535,41.1372335697943,8,56.5245624706459,15.2790810516864,50.8662619093443,66.1337380906557,5.06072571118906,7.20286373920908,12.2635894503981,11,1,6,2,11,16,NA,2
"Alaska","Audiovisual Technologies",2009,"AK01",29,10.3979877189198,35.0401733535875,2.82998391730962,5.21379624656899,"AK",1,2036,13748,NA,0.00616065829675008,72,0.535860114329634,1.14967659133524,0.0102072243351715,1.90483002227938,0.218695495564108,40.8120495845633,9,64.9598266464125,7.48655115762222,25.228924814583,46.771075185417,2.03758842046292,3.75393329752967,5.79152171799259,29,0,14,1,29,7,NA,2
"Alaska","Audiovisual Technologies",2012,"AK01",5,16.2752560115352,44.6826323265709,4.46755393113383,4.72170883520127,"AK",1,2255,14601,NA,0.00693934714115532,85,0.556516308786088,1.24692610649487,0.0114898488931294,2.06460236865148,0.227763489142826,40.9266513032906,10,55.3173676734291,13.833967609805,37.9802374775852,47.0197625224148,3.79742084146375,4.01345250992108,7.81087335138483,5,0,2,0,5,14,NA,1
"Alaska","Audiovisual Technologies",2015,"AK01",1,8.78914323435664,31.0607941261469,1.91379684962548,3.21953584370458,"AK",1,1874,15479,NA,0.00775732104115531,101,0.610894941634241,1.26982898571778,0.0133059207645006,2.17810295316984,0.246296038892293,40.3172496785473,11,68.9392058738531,8.87703466670021,31.3714020674083,69.6285979325917,1.93293481812174,3.25173120214163,5.18466602026336,1,1,1,0,1,8,NA,1
"Alaska","Chemistry & Materials",1994,"AK04",1,NA,NA,NA,NA,"AK",4,774,20883,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,NA,1
"Alaska","Chemistry & Materials",2000,"AK04",2,NA,NA,NA,NA,"AK",4,5043,24944,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,2,NA,NA,1
"Alaska","Chemistry & Materials",2003,"AK04",4,NA,NA,NA,NA,"AK",4,5644,24566,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,4,0,4,0,4,NA,NA,2
"Alaska","Chemistry & Materials",2006,"AK04",7,NA,NA,NA,NA,"AK",4,3730,23063,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,7,1,6,0,7,NA,NA,3
"Alaska","Chemistry & Materials",2009,"AK04",13,NA,NA,NA,NA,"AK",4,2036,22977,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,12,3,8,0,11,NA,NA,3
"Alaska","Chemistry & Materials",2012,"AK04",9,NA,NA,NA,NA,"AK",4,2255,26136,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,9,4,7,0,9,NA,NA,5
"Alaska","Chemistry & Materials",2015,"AK04",6,NA,NA,NA,NA,"AK",4,1874,26540,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,6,2,4,0,6,NA,NA,4
"Alaska","Computer Science",1997,"AK05",0,14.2006358128868,39.7303318753125,2.7411835334791,2.43137078020785,"AK",5,2810,26449,NA,0.00303864580241443,45,0.219916414468944,1.38172760307692,0.00536533809465837,2.43971697502192,0.0849374508432564,38.6226062517272,5,60.2696681246875,6.39028611579904,17.8786493438906,27.1213506561094,1.23353259006559,1.09411685109353,2.32764944115912,0,0,0,0,0,6,NA,0
"Alaska","Computer Science",2000,"AK05",3,11.6077179890084,42.7478627568015,3.56571988581679,4.51385911391086,"AK",5,5043,36128,NA,0.00545871394157419,119,0.342940865638661,1.59173621125858,0.00977580613096309,2.85058070077404,0.124121442919511,36.1932494362721,6,57.2521372431985,13.81318440692,50.8699566805938,68.1300433194062,4.24320666412198,5.37149234555392,9.61469900967589,3,1,1,0,2,12,NA,1
"Alaska","Computer Science",2003,"AK05",13,5.76834024946516,33.0952950591336,0.259361455880895,3.31259796634676,"AK",5,5644,42852,NA,0.00865142959720848,141,0.438103473122928,1.97474572286282,0.0136352135623453,3.11232720095769,0.151889172209992,34.6697028278005,7,66.9047049408664,8.13335975174588,46.6643660333784,94.3356339666216,0.365699652792062,4.67076313254893,5.03646278534099,13,9,10,0,13,7,NA,4
"Alaska","Computer Science",2006,"AK05",22,9.95268655757226,40.2845465684534,0.492760177563246,6.20087605106486,"AK",5,3730,54550,NA,0.0111388428862343,58,0.529471105346592,2.10376784941698,0.0174333806086724,3.29260283188834,0.181887802561958,34.352734403305,8,59.7154534315466,5.77255820339191,23.365037009703,34.634962990297,0.285800902986683,3.59650810961762,3.8823090126043,22,3,15,1,22,5,NA,4
"Alaska","Computer Science",2009,"AK05",58,7.98793417200287,37.9779452776278,1.43963697761638,3.86014363552879,"AK",5,2036,58985,NA,0.0103297002302747,55,0.469135802469136,2.20185715434804,0.0162770041758844,3.4695719427543,0.155404938780797,33.1257895822226,9,62.0220547223722,4.39336379460158,20.8878699026953,34.1121300973047,0.791800337689011,2.12307899954084,2.91487933722985,57,5,37,1,57,4,NA,6
"Alaska","Computer Science",2012,"AK05",40,14.6963501099024,46.4036733379207,2.06978616861248,8.69591829494551,"AK",5,2255,63598,NA,0.0152819397544268,54,0.538550223375126,2.83760717034968,0.0233227888300808,4.33066180604577,0.169999460489026,31.5661294175368,10,53.5963266620793,7.93602905934731,25.0579836024772,28.9420163975228,1.11768453105074,4.69579587927058,5.81348041032132,40,10,21,2,38,8,NA,4
"Alaska","Computer Science",2015,"AK05",33,18.4372143520295,49.248782944288,0.0454249528507518,9.99226665460628,"AK",5,1874,66958,NA,0.0212594088912862,50,0.669068549742998,3.17746349001942,0.0325483349930136,4.86472350337137,0.194353664482805,29.0483934056473,11,50.751217055712,9.21860717601477,24.624391472144,25.375608527856,0.0227124764253759,4.99613332730314,5.01884580372852,33,20,18,0,24,9,NA,6
"Alaska","Consumer Goods & Civil Engineering",2006,"AK010",2,NA,NA,NA,NA,"AK",10,3730,21321,4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,NA,3
"Alaska","Consumer Goods & Civil Engineering",2012,"AK010",1,NA,NA,NA,NA,"AK",10,2255,23529,4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,NA,NA,1
"Alaska","Consumer Goods & Civil Engineering",2015,"AK010",1,NA,NA,NA,NA,"AK",10,1874,28008,4.36157452840475e-05,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,0
"Alaska","Electrical Machinery",1994,"AK011",0,2.85730477893608,31.9890333764488,1.72327791081693,0.567708162958297,"AK",11,774,11577,NA,0.00604013099627161,50,0.789210741221117,0.765338163913726,0.0111121909387226,1.4080131400048,0.317685778189357,40.2536054815744,4,68.0109666235512,1.42865238946804,15.9945166882244,34.0054833117756,0.861638955408466,0.283854081479149,1.14549303688761,0,0,0,0,0,1,NA,0
"Alaska","Electrical Machinery",1997,"AK011",0,6.53532281924442,30.0357162176794,1.31717164544105,1.7971984211889,"AK",11,2810,14671,NA,0.00908149560772177,102,1.01738963347264,0.892627102629699,0.015900033428256,1.56282636515418,0.416395106301837,40.9277913399374,5,69.9642837823206,6.66602927562931,30.6364305420329,71.3635694579671,1.34351507834987,1.83314238961268,3.17665746796254,0,0,0,0,0,5,NA,0
"Alaska","Electrical Machinery",2000,"AK011",0,12.3874082214919,40.8243312160356,7.14191618173045,1.66357531123645,"AK",11,5043,17006,NA,0.0114641627601035,161,1.13311236009031,1.01174103856653,0.0202855689621868,1.79025220063525,0.448760704754127,39.6042546670624,6,59.1756687839644,19.943727236602,65.7271732578173,95.2728267421827,11.498485052586,2.67835625109069,14.1768413036767,0,0,0,0,0,19,NA,0
"Alaska","Electrical Machinery",2003,"AK011",0,12.2454575546195,38.5212133808163,1.97402654207453,6.70252103354498,"AK",11,5644,17749,NA,0.0118122283881777,173,1.11490608637172,1.05948191803479,0.0209535351644363,1.87939911895416,0.437011064632355,39.1971189299484,7,61.4787866191837,21.1846415694917,66.6416991488122,106.358300851188,3.41506591778894,11.5953613880328,15.0104273058218,0,0,0,0,0,20,NA,0
"Alaska","Electrical Machinery",2006,"AK011",3,11.4412450058082,41.391020725107,2.07348303824947,5.71580865999537,"AK",11,3730,18121,NA,0.0121760251862522,137,1.05529134841716,1.15380697515574,0.0214668165199711,2.03420757236088,0.403327999167663,38.2195873938148,8,58.608979274893,15.6745056579572,56.7056983933966,80.2943016066034,2.84067176240177,7.83065786419365,10.6713296265954,3,2,1,0,2,14,NA,1
"Alaska","Electrical Machinery",2009,"AK011",0,12.6453124146366,32.7351513190313,2.55756177223735,6.8761660762406,"AK",11,2036,18580,NA,0.0141020186326856,98,1.04155257722054,1.35394208041978,0.0248018228637985,2.38123580184344,0.387495215935214,37.20361548807,9,67.2648486809687,12.3924061663438,32.0804482926507,65.9195517073493,2.5064105367926,6.73864275471578,9.24505329150839,0,0,0,0,0,12,NA,0
"Alaska","Electrical Machinery",2012,"AK011",6,26.0842177919174,45.0243632824717,10.6390265823058,8.89421600541638,"AK",11,2255,20432,NA,0.0170925284520159,80,1.12499399529231,1.51934397192713,0.0288268955411539,2.56240439164866,0.410036536857477,36.4478867063585,10,54.9756367175283,20.8673742335339,36.0194906259774,43.9805093740226,8.51122126584464,7.11537280433311,15.6265940701777,6,5,2,1,3,20,NA,2
"Alaska","Electrical Machinery",2015,"AK011",2,9.47795729341437,40.162129342321,3.5197102620328,3.2689084694599,"AK",11,1874,22857,NA,0.0209287330495091,87,1.26598453187299,1.65315866999936,0.0354916398733791,2.80348132065012,0.45894674088841,36.2521602226381,11,59.837870657679,8.2458228452705,34.9410525278192,52.0589474721808,3.06214792796854,2.84395036843011,5.90609829639865,2,2,0,0,1,8,NA,0
"Alaska","Engines, Turbines, Thermal & Environmental Technologies",2012,"AK03",1,NA,NA,NA,NA,"AK",3,2255,16696,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,1
"Alaska","Information & Communication Technology",1994,"AK02",0,5.78689379372658,43.2101680169694,2.05709157311563,2.694738751361,"AK",2,774,12916,NA,0.0029329129035722,40,0.434020271893164,0.675754819188294,0.00598448391159468,1.37884893843571,0.176861232820551,40.7495327462691,4,56.7898319830306,2.31475751749063,17.2840672067878,22.7159327932122,0.822836629246254,1.0778955005444,1.90073212979065,0,0,0,0,0,2,NA,0
"Alaska","Information & Communication Technology",1997,"AK02",1,5.00866194538717,35.1646064409728,0.202327851356791,0.131220581203694,"AK",2,2810,25635,NA,0.00580405938511493,73,0.630590382860162,0.920416730554868,0.0108506010430624,1.72070512617834,0.260585438988887,41.3240426863081,5,64.8353935590272,3.65632322013264,25.6701627019102,47.3298372980898,0.147699331490458,0.0957910242786966,0.243490355769154,1,1,1,0,1,3,NA,1
"Alaska","Information & Communication Technology",2000,"AK02",0,4.08799458036969,31.6505479652472,0.494788890900434,0.786185612372773,"AK",2,5043,41039,NA,0.0116606135152635,101,0.89273190181102,1.30617193040917,0.0213573049459982,2.39235372934161,0.343254130572087,38.4498559842829,6,68.3494520347528,4.12887452617339,31.9670534448996,69.0329465551004,0.499736779809439,0.794047468496501,1.29378424830594,0,0,0,0,0,4,NA,0
"Alaska","Information & Communication Technology",2003,"AK02",4,4.43110938647421,34.1996009340474,0.282949094336696,1.32118755193827,"AK",2,5644,44860,NA,0.013149709739512,155,0.889129077196522,1.47894271785306,0.0227370667804681,2.5572290192285,0.334750435483548,37.6492507183587,7,65.8003990659526,6.86821954903503,53.0093814477734,101.990618552227,0.438571096221878,2.04784070550431,2.48641180172619,4,2,2,0,4,5,NA,2
"Alaska","Information & Communication Technology",2006,"AK02",7,5.11716386868282,32.0498663984436,0.960713284657838,0.493906170687296,"AK",2,3730,46620,NA,0.0179173318546987,75,0.819858769275112,2.18541687009588,0.0286354609826233,3.49273095022715,0.2866616372293,34.964758318406,8,67.9501336015564,3.83787290151211,24.0373997988327,50.9626002011673,0.720534963493378,0.370429628015472,1.09096459150885,7,3,6,0,7,3,NA,3
"Alaska","Information & Communication Technology",2009,"AK02",15,14.4320815524686,40.9289487107173,4.557175791109,3.13859466037877,"AK",2,2036,48448,NA,0.0161340261765501,66,0.71489647883941,2.25683391289641,0.0250308600794174,3.50132653052838,0.251107250607778,35.124980754617,9,59.0710512892827,9.52517382462929,27.0131061490735,38.9868938509265,3.00773602213194,2.07147247584999,5.07920849798192,15,2,8,1,15,9,NA,4
"Alaska","Information & Communication Technology",2012,"AK02",19,4.16751542434984,35.5086213951692,0.0700182912335925,1.99600367238628,"AK",2,2255,53467,NA,0.0213985017645057,65,0.819714656290532,2.61048178171422,0.0323626847960775,3.94804271800249,0.27672943945635,33.7592401615263,10,64.4913786048308,2.7088850258274,23.08060390686,41.91939609314,0.0455118893018351,1.29740238705108,1.34291427635291,19,8,11,1,19,2,NA,3
"Alaska","Information & Communication Technology",2015,"AK02",21,8.40671691698843,31.2005013231596,1.34816625614244,2.61900903956865,"AK",2,1874,70288,NA,0.030442074644768,89,1.09261661142336,2.78616253189772,0.0451512202380858,4.13239372036154,0.368992176999748,33.7714229439602,11,68.7994986768404,7.4819780561197,27.7684461776121,61.2315538223879,1.19986796796677,2.33091804521609,3.53078601318286,21,10,7,0,21,7,NA,4
"Alaska","Instruments",1997,"AK08",1,NA,NA,NA,NA,"AK",8,2810,29612,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,NA,0
"Alaska","Instruments",2000,"AK08",1,NA,NA,NA,NA,"AK",8,5043,34589,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,NA,0
"Alaska","Instruments",2003,"AK08",12,5.60431976344707,40.336602603527,0.0511850597872994,1.08162350136836,"AK",8,5644,37380,NA,0.00383966248631821,33,0.340971321516069,1.12609543501953,0.0080042263906118,2.34747789198881,0.119116450589485,34.9344484632476,7,59.663397396473,1.84942552193753,13.3110788591639,19.6889211408361,0.0168910697298088,0.356935755451559,0.373826825181368,12,11,0,0,2,1,NA,0
"Alaska","Instruments",2006,"AK08",12,NA,NA,NA,NA,"AK",8,3730,35264,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,12,4,4,2,8,NA,NA,2
"Alaska","Instruments",2009,"AK08",31,NA,NA,NA,NA,"AK",8,2036,31712,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,30,11,13,1,22,NA,NA,5
"Alaska","Instruments",2012,"AK08",27,NA,NA,NA,NA,"AK",8,2255,30866,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,27,23,9,0,12,3,NA,4
"Alaska","Instruments",2015,"AK08",22,NA,NA,NA,NA,"AK",8,1874,36870,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,22,12,4,1,11,NA,NA,3
"Alaska","Machines & Mechanical Engineering",2000,"AK09",5,NA,NA,NA,NA,"AK",9,5043,38478,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,5,4,0,2,1,NA,NA,0
"Alaska","Machines & Mechanical Engineering",2003,"AK09",1,NA,NA,NA,NA,"AK",9,5644,37149,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,NA,0
"Alaska","Machines & Mechanical Engineering",2006,"AK09",4,NA,NA,NA,NA,"AK",9,3730,31607,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,4,NA,NA,1
"Alaska","Machines & Mechanical Engineering",2009,"AK09",9,NA,NA,NA,NA,"AK",9,2036,28963,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,9,1,3,0,9,NA,NA,1
"Alaska","Machines & Mechanical Engineering",2012,"AK09",3,NA,NA,NA,NA,"AK",9,2255,32169,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,3,NA,NA,1
"Alaska","Machines & Mechanical Engineering",2015,"AK09",1,NA,NA,NA,NA,"AK",9,1874,37646,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,1
"Alaska","Medical Technology",1994,"AK06",1,NA,NA,NA,NA,"AK",6,774,15516,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,0
"Alaska","Medical Technology",2003,"AK06",1,NA,NA,NA,NA,"AK",6,5644,24826,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,1
"Alaska","Pharmaceuticals & Biotechnology",2000,"AK07",3,NA,NA,NA,NA,"AK",7,5043,36955,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,3,0,3,0,3,NA,NA,2
"Alaska","Pharmaceuticals & Biotechnology",2006,"AK07",1,NA,NA,NA,NA,"AK",7,3730,29244,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,1
"Alaska","Pharmaceuticals & Biotechnology",2009,"AK07",2,NA,NA,NA,NA,"AK",7,2036,27864,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,2,0,2,1,2,NA,NA,2
"Alaska","Pharmaceuticals & Biotechnology",2015,"AK07",2,NA,NA,NA,NA,"AK",7,1874,32054,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,2,NA,NA,0
"Alaska","Semiconducturs",1997,"AK013",0,17.0777145755663,58.0176715586,9.22813911011511,7.03461586058519,"AK",13,2810,10792,NA,0.00119632823706998,42,0.0736417351203343,1.62452478219738,0.0024581788251152,3.33802404451554,0.0241023641126096,32.7292181169077,5,41.9823284414,7.17264012173786,24.367422054612,17.632577945388,3.87581842624834,2.95453866144578,6.83035708769413,0,0,0,0,0,7,NA,0
"Alaska","Semiconducturs",2000,"AK013",0,19.6422470271463,49.7529701752911,8.13492929437025,8.48269587675873,"AK",13,5043,15282,NA,0.00229683343198335,60,0.109189604650046,2.10352756505048,0.00449648558179481,4.11805280933667,0.0305575031153704,27.9857255764481,6,50.2470298247089,11.7853482162878,29.8517821051746,30.1482178948254,4.88095757662215,5.08961752605524,9.97057510267738,0,0,0,0,0,12,NA,0
"Alaska","Semiconducturs",2003,"AK013",3,22.6013064892771,44.2987287636468,3.59677618841319,12.1095369913419,"AK",13,5644,16723,NA,0.00231197422713428,75,0.108949416342412,2.12206205847682,0.00386930605079365,3.55147019662131,0.0322464253764345,29.5976118633702,7,55.7012712363532,16.9509798669578,33.2240465727351,41.7759534272649,2.69758214130989,9.08215274350641,11.7797348848163,3,2,2,1,3,18,NA,2
"Alaska","Semiconducturs",2006,"AK013",71,26.8103515470993,47.1451376017454,8.96176131212001,11.816722437265,"AK",13,3730,15413,NA,0.00201976701052344,47,0.0901186530239708,2.24123080266879,0.00358475977880313,3.97782219164951,0.0264065070850109,29.3019327286072,8,52.8548623982546,12.6008652271367,22.1582146728203,24.8417853271797,4.21202781669641,5.55385954551457,9.76588736221098,71,11,42,2,70,13,NA,7
"Alaska","Semiconducturs",2009,"AK013",64,25.2352093649579,48.4825763256307,5.78191678378618,13.7489403342456,"AK",13,2036,13000,NA,0.00204883130726998,30,0.0862276024403132,2.37607361133366,0.00343607906779882,3.98489459355811,0.0247274111272568,28.6769090493652,9,51.5174236743693,7.57056280948736,14.5447728976892,15.4552271023108,1.73457503513585,4.12468210027367,5.85925713540953,64,4,31,4,64,7,NA,4
"Alaska","Semiconducturs",2012,"AK013",48,35.3313247470553,64.4103521395523,8.01244170139427,18.5363467530812,"AK",13,2255,14203,NA,0.00216642926860304,69,0.0798385934572705,2.71351131675749,0.00362353446820798,4.53857503156953,0.0201322407364691,25.2161766191984,10,35.5896478604477,24.3786140754682,44.4431429762911,24.5568570237089,5.52858477396205,12.7900792596261,18.3186640335881,48,26,32,6,43,26,NA,9
"Alaska","Semiconducturs",2015,"AK013",29,41.9619442538184,55.4840403475466,11.0263010473299,24.0405828632743,"AK",13,1874,16247,NA,0.00287082466186016,43,0.0864677907479464,3.32010872144128,0.00454381919589623,5.25492690005399,0.0197811557009904,22.8769065681953,11,44.5159596524534,18.0436360291419,23.8581373494451,19.1418626505549,4.74130945035184,10.337450631208,15.0787600815598,29,28,19,1,16,18,NA,4
"Alaska","Transport",2015,"AK012",1,NA,NA,NA,NA,"AK",12,1874,15007,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,NA,NA,0
"Arizona","Audiovisual Technologies",1980,"AZ01",1,4.99570248144266,34.7040061798565,2.10265376809821,0.334827393705046,"AZ",1,592,8904,0.00181005342928797,0.426827942783717,92,24.3873757025508,1.75020038231942,0.834982935403857,3.42383266485095,16.5202104650373,67.7408289704141,1,65.2959938201435,4.59604628292725,31.927685685468,60.072314314532,1.93444146665036,0.308041202208642,2.242482668859,1,1,0,1,0,4,0.664993589142196,0
"Arizona","Audiovisual Technologies",1988,"AZ01",0,14.169223594207,50.5107683501448,4.62462235344315,1.00619385832847,"AZ",1,519,6411,0.00181005342928797,0.734913034898903,38,24.8058798097709,2.96265659809182,1.43992071158823,5.8047556572497,16.0181634871475,64.5740590939976,2,49.4892316498552,5.38430496579865,19.194091973055,18.805908026945,1.7573564943084,0.382353666164818,2.13971016047321,0,0,0,0,0,5,1.22047457186776,0
"Arizona","Audiovisual Technologies",1991,"AZ01",0,4.31342208965526,34.3033103066781,2.02490482962738,0.350422943727903,"AZ",1,999,6121,0.00181005342928797,1.63491730111013,176,94.4424268626603,1.73112588846075,3.45694846203458,3.66037656683868,58.9014553575207,62.3675791846986,3,65.6966896933219,7.59162287779326,60.3738261397534,115.626173860247,3.56383250014419,0.616744380961109,4.1805768811053,0,0,0,0,0,6,2.69261921429104,0
"Arizona","Audiovisual Technologies",1994,"AZ01",0,6.77034104648077,34.6274321178628,1.88444623287819,2.1337722581674,"AZ",1,1346,8932,0.00181005342928797,3.13712101965994,182,139.602824614498,2.2471758922664,5.95746730767651,4.26744037889462,85.7061747113258,61.3928657589821,4,65.3725678821372,12.322020704595,63.0219264545102,118.97807354549,3.42969214383831,3.88346550986466,7.31315765370298,0,0,0,0,0,11,4.816073932947,0
"Arizona","Audiovisual Technologies",1997,"AZ01",3,9.01522374790046,41.1139639282358,3.13670433374745,3.31903704042562,"AZ",1,1797,13475,0.00181005342928797,4.00362577980021,216,161.517221501657,2.478760928759,7.40771851244633,4.58633354609206,102.097893005615,63.2117690339092,5,58.8860360717642,19.472883295465,88.8061620849894,127.193837915011,6.7752813608945,7.16912000731935,13.9444013682138,3,3,2,2,3,18,6.00680597352424,3
