"TechGroup","regio_inv","TimePeriod","non_western_share","onshored_patents","reg_label","TechGroup_No","regio_tech","N_patents_TechGroup","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","N_inv_nonwestern"
"Machines & Mechanical Engineering","District of Columbia","2010",NA,2,"DC","06","DC06",69815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Alaska","2005",NA,11,"AK","06","AK06",49302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Minnesota","1980",3.87283392110922,6,"MN","06","MN06",52204,2.17432301911788,150,178.356391410866,1.21908892746605,5.33281284638125,2.98997574698428,123.138530496491,69.0407164679767,5.80925088166384
"Machines & Mechanical Engineering","Kentucky","1990",NA,14,"KY","06","KY06",51398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Oklahoma","1985",5.41251090913237,1,"OK","06","OK06",39967,1.09731945128742,31,56.3685929768939,1.94668589960587,2.06549339180216,3.66426281501976,42.9281654218744,76.1561769680346,1.67787838183104
"Machines & Mechanical Engineering","Washington","1980",4.28248751793123,11,"WA","06","WA06",52204,1.36426541901987,110,78.0835855310563,1.74718592869593,2.59500992666905,3.32337444421906,51.4512971257967,65.8925903259564,4.71073626972435
"Machines & Mechanical Engineering","Tennessee","1985",1.61927882867585,7,"TN","06","TN06",39967,0.750433930125195,49,29.3116683479848,2.56018839056218,0.948128312943865,3.23464465307055,22.1965165645927,75.725872376414,0.793446626051164
"Machines & Mechanical Engineering","Colorado","2005",6.9954606267815,24,"CO","06","CO06",49302,2.47085213984464,49,107.078109237642,2.30752313188589,5.3437074526447,4.99047610262264,67.3936642746734,62.9387881001001,3.42777570712293
"Machines & Mechanical Engineering","North Carolina","1990",8.48040953907456,83,"NC","06","NC06",51398,2.41327981079638,204,85.2608925397512,2.83046510411703,4.46763771484946,5.23996123165907,61.9012782744434,72.602193608967,17.3000354597121
"Machines & Mechanical Engineering","Tennessee","1990",3.42863138780164,4,"TN","06","TN06",51398,0.885912550682889,42,28.2075707354566,3.1406906996401,1.14813186182776,4.07029684546556,20.6039041166969,73.0438799921116,1.44002518287669
"Machines & Mechanical Engineering","Louisiana","2010",6.20093105896361,10,"LA","06","LA06",69815,2.00227260998337,86,49.9049815055003,4.01216982669895,3.75808068430482,7.5304720509527,29.5233778815593,59.1591800876739,5.3328007107087
"Machines & Mechanical Engineering","Oregon","2005",7.12600902565329,14,"OR","06","OR06",49302,0.390278241614002,180,38.7592592592593,1.0069290514647,2.13155620691651,5.4994761191348,24.4773197140875,63.1521865533074,12.8268162461759
"Machines & Mechanical Engineering","New Hampshire","1985",5.24069710941162,6,"NH","06","NH06",39967,0.744230741737338,65,30.5053561992602,2.43967235417951,1.05949496731453,3.47314406163276,18.9904811833322,62.2529403009977,3.40645312111755
"Medical Technology","Minnesota","1980",4.28239494971774,2,"MN","011","MN011",10950,0.79314229882175,93,52.1006869385598,1.52232599112766,2.12744069567928,4.08332561562591,32.7666127473242,62.8909418909669,3.9826273032375
"Medical Technology","Georgia","2005",14.5022506607711,27,"GA","011","GA011",42229,2.31345055994233,203,71.9577268578566,3.21501339878656,7.11615860362625,9.88935992611791,40.9658860657427,56.9304894061838,29.4395688413653
"Medical Technology","Colorado","2005",6.64377742427085,85,"CO","011","CO011",42229,6.80819925953791,69,158.664553009559,4.29093904744289,13.576931088148,8.5570033322629,83.5656745964615,52.6681435842993,4.58420642274689
"Medical Technology","California","1980",11.3331604944585,18,"CA","011","CA011",10950,6.91508921188793,265,215.171734639958,3.21375352736678,17.4142295186384,8.09317708377323,117.110109237365,54.4263443492345,30.0328753103149
"Medical Technology","Utah","2010",15.0279445474322,22,"UT","011","UT011",62573,3.2157070436512,252,56.4464620262286,5.69691514440176,6.38112435570437,11.3047374922086,29.8729945813418,52.9227050004675,37.870420259529
"Medical Technology","Missouri","1995",NA,26,"MO","011","MO011",35783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Maine","2010",NA,11,"ME","011","ME011",62573,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Nevada","2005",NA,14,"NV","011","NV011",42229,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Missouri","2010",17.1580834166474,26,"MO","011","MO011",62573,12.5683291672593,67,124.9685353317,10.0571949042209,21.620548573445,17.3007937686541,59.1020535313846,47.2935474313689,11.4959158891538
"Medical Technology","New Mexico","2005",NA,3,"NM","011","NM011",42229,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Massachusetts","1990",11.0409705336613,25,"MA","011","MA011",22424,4.20094151232685,235,115.809194408416,3.62746803808312,11.1524845309881,9.6300510403841,57.4326797103148,49.5925042944094,25.946280754104
"Medical Technology","Utah","2005",11.543672436768,35,"UT","011","UT011",42229,2.29798347108881,227,44.9177114858049,5.11598519843344,4.5655512100951,10.1642560564065,23.8301080779908,53.0528098821814,26.2041364314632
"Medical Technology","Colorado","2010",10.8503831236765,38,"CO","011","CO011",62573,9.44455813495539,147,199.388000192151,4.73677359011257,18.4387910830175,9.24769347465644,104.756425620741,52.5389820449511,15.9500631918045
"Medical Technology","Maryland","2010",31.5740345439669,37,"MD","011","MD011",62573,15.1582406195542,135,152.489695921603,9.94050157156014,25.8578528761445,16.9571148528216,72.6932740425918,47.6709417008508,42.6249466343553
"Medical Technology","Maryland","2000",20.4664586527771,24,"MD","011","MD011",40951,7.00349807368964,49,105.055123216602,6.66649836700479,13.3404736212382,12.6985464514024,51.4816677874032,49.0044333023709,10.0285647398608
"Medical Technology","Oregon","2005",12.7396809989068,49,"OR","011","OR011",42229,1.08903827846115,100,57.4320987654321,1.89621884254843,4.94322776267105,8.60708187395432,30.3509796690143,52.8467186842253,12.7396809989068
"Medical Technology","New Jersey","2010",22.6078776813695,203,"NJ","011","NJ011",62573,137.866777563562,310,855.402603641255,16.1171800245515,226.541046779154,26.483558246704,359.364562062276,42.011160654941,70.0844208122454
"Medical Technology","New Mexico","2010",NA,1,"NM","011","NM011",62573,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Texas","2005",15.873837137217,113,"TX","011","TX011",42229,38.5646246051269,346,478.228371042898,8.06406038207792,64.3305807958604,13.4518536939938,258.076902813528,53.9652012386312,54.9234764947706
"Medical Technology","Florida","2000",10.1679748665353,60,"FL","011","FL011",40951,7.65968374750265,351,166.579118028534,4.59822565886714,16.6024902401447,9.966729585698,80.6810375479128,48.4340645470895,35.6895917815389
"Medical Technology","New Hampshire","2010",12.9895234248414,41,"NH","011","NH011",62573,4.88111245284825,108,64.5904789354854,7.55701541975502,6.8568471936919,10.6158791616032,30.6773842021114,47.4952109160744,14.0286852988287
"Medical Technology","Nevada","2010",21.0363185760069,6,"NV","011","NV011",62573,0.261239234273985,39,13.1989239563818,1.97924645325101,1.22483806235973,9.2798327076315,6.06527747065596,45.952817750142,8.2041642446427
"Medical Technology","Georgia","2010",16.5092109591937,46,"GA","011","GA011",62573,3.32090623424696,262,90.4266705096796,3.67248535805759,9.85999934664579,10.9038619812839,51.3540974491869,56.7908750369061,43.2541327130876
"Medical Technology","Wisconsin","1985",4.46215304719084,1,"WI","011","WI011",12376,0.87025145934748,113,32.3310755632416,2.69168731378953,1.82141593281635,5.63363853841962,17.6136948238868,54.4791489829448,5.04223294332564
"Medical Technology","Utah","1990",4.94495294737757,2,"UT","011","UT011",22424,0.299373875227298,45,13.5177979535956,2.21466452047145,0.728955670155698,5.39256225502173,8.27277532544898,61.1991343105442,2.22522882631991
"Medical Technology","Oregon","2010",12.1268474417048,59,"OR","011","OR011",62573,1.56666516853646,96,72.1728395061728,2.17071294306284,6.45669488301482,8.94615609860077,38.0474418422077,52.7171192134592,11.6417735440366
"Medical Technology","Utah","1995",9.31749575630518,7,"UT","011","UT011",35783,0.715729354752035,67,22.2464332036316,3.21727689198822,1.57249397316139,7.06852176601815,12.7227875286659,57.1902354512676,6.24272215672447
"Medical Technology","Missouri","2005",9.64812587906099,43,"MO","011","MO011",42229,9.20048382737752,56,99.4446846327521,9.25186083233587,16.1151482048481,16.2051378254766,47.1465396429912,47.4098136236268,5.40295049227415
"Medical Technology","Nevada","1995",NA,1,"NV","011","NV011",35783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Maine","2005",NA,14,"ME","011","ME011",42229,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","New Jersey","1990",11.5986894606706,24,"NJ","011","NJ011",22424,13.1431413293393,160,204.85180381419,6.41592657942165,25.6336182523197,12.5132499568178,99.5193928005606,48.5811649922444,18.557903137073
"Medical Technology","North Dakota","2005",NA,1,"ND","011","ND011",42229,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Massachusetts","1980",6.74641631111699,5,"MA","011","MA011",10950,1.83708914749137,74,70.6436085891339,2.60050298134677,4.83617029199854,6.84587096919964,37.6082732496131,53.2366253659894,4.99234807022657
"Medical Technology","Maryland","1995",13.4564359533655,12,"MD","011","MD011",35783,3.48370233057799,32,60.0985732814527,5.79664730851957,6.54202957064298,10.8854989618563,30.9597713041006,51.514985487443,4.30605950507695
"Medical Technology","New Jersey","1980",4.93648763342924,7,"NJ","011","NJ011",10950,5.56053141423391,172,124.959600326656,4.44986331558212,11.1544216455721,8.92642231282221,65.167645614956,52.1509715496862,8.49075872949829
"Medical Technology","Wisconsin","1995",6.91331764511963,18,"WI","011","WI011",35783,2.61337469233656,212,61.8694336359706,4.22401586494749,5.3798595055153,8.69550469326986,29.3082800041443,47.3711787578165,14.6562334076536
"Medical Technology","Texas","2000",14.4926091303666,50,"TX","011","TX011",40951,24.4536863596128,272,414.029399048854,5.90626810941205,45.1871979360788,10.9140070825615,229.118556445011,55.3387167605399,39.4198968345972
"Medical Technology","Wisconsin","1990",3.17091176114361,2,"WI","011","WI011",22424,1.09392977753148,194,37.594273910746,2.90983084319868,2.44622070580516,6.50689706526271,19.0572085797505,50.6917852037651,6.15156881661861
"Medical Technology","New Jersey","2005",27.3877471375177,196,"NJ","011","NJ011",42229,99.9565821150691,306,680.693279531152,14.6845260737578,166.576503685651,24.4715951655032,286.67016726514,42.1144406571183,83.8065062408042
"Medical Technology","Utah","2000",6.67449313638865,9,"UT","011","UT011",40951,1.45509242587688,180,38.8878080415045,3.74177023380665,3.34884740685509,8.61156124634461,21.1561743931145,54.4031033339157,12.0140876454996
"Medical Technology","California","1990",13.0512940633287,70,"CA","011","CA011",22424,18.4940555436205,663,352.740548590095,5.24296274345021,43.7899912994715,12.4142210115906,178.842228411503,50.7007853580588,86.5300796398691
"Medical Technology","California","1985",8.6940034333162,22,"CA","011","CA011",12376,13.702010931915,487,303.356871787481,4.51679596086882,31.5925636129154,10.4143227172542,165.295584591084,54.488821570814,42.3397967202499
"Medical Technology","Nevada","2000",NA,1,"NV","011","NV011",40951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Georgia","2000",12.4266548340265,45,"GA","011","GA011",40951,1.46080499378673,232,62.2978815391267,2.34487105772491,5.14081215024078,8.25198549811369,36.36917746822,58.3794770699836,28.8298392149414
"Medical Technology","Maine","2000",NA,7,"ME","011","ME011",40951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","New Jersey","1985",13.559018666149,7,"NJ","011","NJ011",12376,9.9934584294969,184,176.172551280204,5.67253999381676,18.800928475218,10.6718829571327,91.9811632701636,52.2108368197875,24.9485943457142
"Medical Technology","California","2010",24.8591986575601,888,"CA","011","CA011",62573,189.367314462352,3344,1472.94374789835,12.8563846876399,372.251868708944,25.2726466465597,645.799349079019,43.8441284672594,831.291603108808
"Medical Technology","Massachusetts","1995",12.0689789111811,127,"MA","011","MA011",35783,10.0500970199356,422,190.588845654994,5.27318216624725,24.2959362983094,12.7478269857882,88.3263176395521,46.3439071347552,50.9310910051843
"Medical Technology","Florida","2010",15.3803622033119,87,"FL","011","FL011",62573,16.8013816327881,495,241.793053754143,6.9486618295792,31.9605045246343,13.2181235268785,113.9234415779,47.1160936218365,76.132792906394
"Medical Technology","Ohio","1980",4.41803761286456,3,"OH","011","OH011",10950,2.83058071104599,88,105.103905461882,2.69312610088743,5.80659743176574,5.52462575605396,65.8749714867572,62.6760453831547,3.88787309932081
"Medical Technology","New Hampshire","1995",1.24480640041506,19,"NH","011","NH011",35783,1.06158727933246,53,25.4561175961954,4.17026388773094,1.64602185204926,6.46611505399107,13.0653738136615,51.3250842917783,0.659747392219984
"Medical Technology","Wyoming","1995",NA,34,"WY","011","WY011",35783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Rhode Island","1995",NA,8,"RI","011","RI011",35783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","New Jersey","2000",22.1270301658128,85,"NJ","011","NJ011",40951,63.3910174391765,392,589.314742758323,10.7567336840194,115.950169600088,19.6754231970129,254.503421978435,43.1863321095984,86.737958249986
"Medical Technology","Oklahoma","2000",NA,8,"OK","011","OK011",40951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Utah","1985",NA,2,"UT","011","UT011",12376,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Illinois","1990",5.73597976449244,17,"IL","011","IL011",22424,4.43164586074349,46,145.26588845655,3.05071335592253,11.4101420037004,7.85466025433305,75.9287356803493,52.2687992942404,2.63855069166652
"Medical Technology","District of Columbia","2005",NA,1,"DC","011","DC011",42229,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","California","2005",23.2370402497225,564,"CA","011","CA011",42229,139.351224344724,2622,1172.10645145794,11.8889563461911,273.486492070131,23.3329056187645,515.163226885233,43.9519146272456,609.275195347723
"Medical Technology","Georgia","1995",13.2635789762871,14,"GA","011","GA011",35783,0.707280264158134,166,35.6385646346736,1.98459245317081,2.5999652572677,7.29537029316307,21.8715023294147,61.370323282143,22.0175411006366
"Medical Technology","Florida","2005",10.4153030321697,68,"FL","011","FL011",42229,12.0879154695834,452,192.408704424269,6.2824161234042,23.5324819294082,12.2304663917481,90.8783322015411,47.2319235626424,47.0771697054069
"Medical Technology","Wisconsin","1980",1.18930187502014,0,"WI","011","WI011",10950,0.559984050193156,69,22.9325070855551,2.44187889315374,1.08848059954285,4.74645269041896,12.4791096507623,54.4166828520147,0.8206182937639
"Medical Technology","New Hampshire","1985",NA,1,"NH","011","NH011",12376,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Ohio","1985",2.23453344053061,4,"OH","011","OH011",12376,4.63911643481898,114,148.179276552817,3.13074577143411,9.25636162377252,6.24673155322982,92.9795215181165,62.7479926216097,2.54736812220489
"Medical Technology","Ohio","1990",7.35318392774084,18,"OH","011","OH011",22424,5.93473619276018,138,172.301484363741,3.44439063579482,12.6378689432823,7.33474176960825,100.599570557629,58.385782878838,10.1473938202824
"Medical Technology","New Mexico","2000",NA,1,"NM","011","NM011",40951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Wisconsin","2000",6.20773645794481,22,"WI","011","WI011",40951,5.34948394000331,369,108.150670125378,4.94632528286851,11.1674669176512,10.3258416288173,48.7354741665583,45.0625725296566,22.9065475298163
"Medical Technology","Arizona","1990",11.0759586285297,3,"AZ","011","AZ011",22424,0.694740159645998,36,35.50943940049,1.95649430510697,1.66365014451607,4.68509267564814,21.2325178495041,59.7940102912781,3.98734510627071
"Medical Technology","Kentucky","2010",NA,51,"KY","011","KY011",62573,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Kentucky","2005",NA,13,"KY","011","KY011",42229,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Wyoming","2010",NA,87,"WY","011","WY011",62573,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Massachusetts","2005",16.5718351336643,200,"MA","011","MA011",42229,32.0345981057165,842,384.817408848537,8.32462289104109,69.5390848383625,18.0706702034192,165.437463349841,42.9911588056444,139.534851825453
"Medical Technology","South Carolina","2005",5.29337262822621,7,"SC","011","SC011",42229,3.79851415830491,40,53.4096171398376,7.11204154180623,5.08200878990999,9.51515674902559,29.1704675733341,54.6165075420025,2.11734905129049
"Medical Technology","District of Columbia","2010",NA,7,"DC","011","DC011",62573,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Iowa","1990",NA,1,"IA","011","IA011",22424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Connecticut","1985",10.1024897805351,1,"CT","011","CT011",12376,2.85674386201059,49,85.5992698275448,3.33734606354238,5.82143997096448,6.80080564085748,47.2654502837143,55.2171185325986,4.95021999246222
"Medical Technology","New Hampshire","1990",NA,13,"NH","011","NH011",22424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medical Technology","Maryland","1990",NA,3,"MD","011","MD011",22424,NA,NA,NA,NA,NA,NA,NA,NA,NA
